user1,user2,contact,firstcontacttimestamp,lastcontacttimestamp,distance,duration
207ff938-b66d-4137-8343-7088616af16f,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,6,2022-11-16 23:04:14.806000-03:00,2022-11-16 23:17:37.056000-03:00,46.0,13.370833333333334
207ff938-b66d-4137-8343-7088616af16f,b63b2a50-0b1f-42de-8408-56cc47dd5565,1,2022-11-19 20:59:35.197000-03:00,2022-11-19 21:15:46.028000-03:00,57.42857142857143,16.180516666666666
207ff938-b66d-4137-8343-7088616af16f,b6661f70-3752-433b-9b22-6446c959522c,1,2022-11-07 14:29:44.174000-03:00,2022-11-07 14:47:37.378000-03:00,9.0,17.886733333333332
207ff938-b66d-4137-8343-7088616af16f,b6661f70-3752-433b-9b22-6446c959522c,2,2022-11-07 15:04:52.955000-03:00,2022-11-07 15:14:48.136000-03:00,21.333333333333332,9.919683333333333
207ff938-b66d-4137-8343-7088616af16f,b6661f70-3752-433b-9b22-6446c959522c,3,2022-11-07 15:40:47.110000-03:00,2022-11-07 15:56:21.093000-03:00,58.333333333333336,15.566383333333333
207ff938-b66d-4137-8343-7088616af16f,b6661f70-3752-433b-9b22-6446c959522c,4,2022-11-10 21:04:09.874000-03:00,2022-11-10 21:39:09.409000-03:00,41.166666666666664,34.99225
207ff938-b66d-4137-8343-7088616af16f,b6661f70-3752-433b-9b22-6446c959522c,5,2022-11-11 22:36:46.084000-03:00,2022-11-11 22:36:46.084000-03:00,29.0,0.0
207ff938-b66d-4137-8343-7088616af16f,b6661f70-3752-433b-9b22-6446c959522c,6,2022-11-12 16:12:59.280000-03:00,2022-11-12 16:13:10.326000-03:00,59.0,0.18409999999999999
207ff938-b66d-4137-8343-7088616af16f,b6661f70-3752-433b-9b22-6446c959522c,7,2022-11-13 16:11:35.580000-03:00,2022-11-13 16:13:00.937000-03:00,122.0,1.4226166666666666
207ff938-b66d-4137-8343-7088616af16f,b6661f70-3752-433b-9b22-6446c959522c,8,2022-11-13 19:03:54.357000-03:00,2022-11-13 19:10:35.614000-03:00,21.666666666666668,6.687616666666667
207ff938-b66d-4137-8343-7088616af16f,b6661f70-3752-433b-9b22-6446c959522c,9,2022-11-14 13:01:38.553000-03:00,2022-11-14 13:02:10.413000-03:00,53.0,0.531
207ff938-b66d-4137-8343-7088616af16f,b6661f70-3752-433b-9b22-6446c959522c,10,2022-11-14 14:07:17.373000-03:00,2022-11-14 14:07:50.397000-03:00,66.0,0.5504
207ff938-b66d-4137-8343-7088616af16f,b6661f70-3752-433b-9b22-6446c959522c,11,2022-11-14 15:23:42.037000-03:00,2022-11-14 15:23:57.316000-03:00,10.0,0.25465
207ff938-b66d-4137-8343-7088616af16f,b6661f70-3752-433b-9b22-6446c959522c,12,2022-11-14 15:49:04.841000-03:00,2022-11-14 16:02:25.364000-03:00,23.5,13.34205
207ff938-b66d-4137-8343-7088616af16f,b6661f70-3752-433b-9b22-6446c959522c,13,2022-11-14 19:35:46.086000-03:00,2022-11-14 19:42:33.506000-03:00,88.4,6.790333333333334
207ff938-b66d-4137-8343-7088616af16f,b6661f70-3752-433b-9b22-6446c959522c,14,2022-11-15 21:26:02.107000-03:00,2022-11-15 21:35:46.945000-03:00,135.5,9.7473
207ff938-b66d-4137-8343-7088616af16f,b6661f70-3752-433b-9b22-6446c959522c,15,2022-11-15 22:03:40.093000-03:00,2022-11-15 22:09:06.277000-03:00,2.6666666666666665,5.436400000000001
207ff938-b66d-4137-8343-7088616af16f,b6661f70-3752-433b-9b22-6446c959522c,16,2022-11-16 17:41:53.010000-03:00,2022-11-16 18:27:16.771000-03:00,99.05555555555556,45.39601666666667
207ff938-b66d-4137-8343-7088616af16f,b6661f70-3752-433b-9b22-6446c959522c,17,2022-11-16 19:15:39.132000-03:00,2022-11-16 19:28:01.886000-03:00,282.3333333333333,12.379233333333334
322dd597-9cd0-4f3a-bee0-34e44ce3bd95,70eb7e92-8560-437d-8d2b-7f1afbe05a5f,1,2022-11-13 13:29:24.619000-03:00,2022-11-13 13:30:37.938000-03:00,133.0,1.2219833333333334
322dd597-9cd0-4f3a-bee0-34e44ce3bd95,70eb7e92-8560-437d-8d2b-7f1afbe05a5f,2,2022-11-13 16:06:33.295000-03:00,2022-11-13 16:10:02.654000-03:00,129.0,3.489316666666667
4dc30af1-793b-47c6-83ad-8412f2ff4f7c,207ff938-b66d-4137-8343-7088616af16f,1,2022-11-10 18:48:58.833000-03:00,2022-11-10 18:48:58.833000-03:00,1.0,0.0
4dc30af1-793b-47c6-83ad-8412f2ff4f7c,207ff938-b66d-4137-8343-7088616af16f,2,2022-11-10 21:15:04.695000-03:00,2022-11-10 21:15:06.426000-03:00,3.5,0.02885
4dc30af1-793b-47c6-83ad-8412f2ff4f7c,207ff938-b66d-4137-8343-7088616af16f,3,2022-11-13 20:04:47.662000-03:00,2022-11-13 20:04:55.688000-03:00,2.0,0.13376666666666667
4dc30af1-793b-47c6-83ad-8412f2ff4f7c,207ff938-b66d-4137-8343-7088616af16f,4,2022-11-14 19:38:53.301000-03:00,2022-11-14 19:38:53.301000-03:00,35.0,0.0
4dc30af1-793b-47c6-83ad-8412f2ff4f7c,a90d7e53-db59-49be-9ccd-5709053f3202,1,2022-11-10 21:15:04.678000-03:00,2022-11-10 21:15:04.678000-03:00,165.0,0.0
4dc30af1-793b-47c6-83ad-8412f2ff4f7c,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,1,2022-11-14 19:38:53.285000-03:00,2022-11-14 19:38:53.285000-03:00,102.0,0.0
4dc30af1-793b-47c6-83ad-8412f2ff4f7c,b6661f70-3752-433b-9b22-6446c959522c,1,2022-11-10 21:15:04.655000-03:00,2022-11-10 21:15:04.655000-03:00,30.0,0.0
4dc30af1-793b-47c6-83ad-8412f2ff4f7c,b6661f70-3752-433b-9b22-6446c959522c,2,2022-11-14 19:38:53.245000-03:00,2022-11-14 19:39:39.422000-03:00,228.0,0.7696166666666666
4e4706fa-e322-4972-825a-3306ed674c00,b63b2a50-0b1f-42de-8408-56cc47dd5565,1,2022-11-16 12:44:39.920000-03:00,2022-11-16 12:44:50.960000-03:00,11.0,0.184
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,1,2022-11-14 13:21:34.672000-03:00,2022-11-14 13:21:44.919000-03:00,490.0,0.17078333333333334
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,2,2022-11-14 14:06:55.181000-03:00,2022-11-14 14:10:40.185000-03:00,254.75,3.7500666666666667
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,3,2022-11-14 14:41:49.496000-03:00,2022-11-14 14:41:50.468000-03:00,51.0,0.0162
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,4,2022-11-14 15:47:34.811000-03:00,2022-11-14 16:05:56.162000-03:00,25.5,18.35585
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,5,2022-11-14 16:53:46.702000-03:00,2022-11-14 16:53:58.837000-03:00,61.5,0.20224999999999999
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,6,2022-11-15 21:09:33.415000-03:00,2022-11-15 21:32:17.555000-03:00,278.8,22.735666666666667
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,7,2022-11-16 20:49:31.783000-03:00,2022-11-16 20:49:52.124000-03:00,259.3333333333333,0.3390166666666667
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,0bf9011d-3b83-41fb-b3c8-46e5e240da1e,1,2022-11-16 20:49:31.736000-03:00,2022-11-16 20:50:08.612000-03:00,40.0,0.6145999999999999
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,0bf9011d-3b83-41fb-b3c8-46e5e240da1e,2,2022-11-16 21:17:31.873000-03:00,2022-11-16 21:17:31.887000-03:00,217.0,0.00023333333333333333
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,207ff938-b66d-4137-8343-7088616af16f,1,2022-11-10 18:46:18.569000-03:00,2022-11-10 18:46:18.569000-03:00,171.0,0.0
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,207ff938-b66d-4137-8343-7088616af16f,2,2022-11-10 21:22:49.380000-03:00,2022-11-10 21:22:52.311000-03:00,336.0,0.04885
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,207ff938-b66d-4137-8343-7088616af16f,3,2022-11-12 10:01:13.339000-03:00,2022-11-12 10:01:13.339000-03:00,367.0,0.0
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,207ff938-b66d-4137-8343-7088616af16f,4,2022-11-12 10:55:00.504000-03:00,2022-11-12 10:56:36.344000-03:00,12.0,1.5973333333333335
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,207ff938-b66d-4137-8343-7088616af16f,5,2022-11-12 14:01:49.025000-03:00,2022-11-12 14:03:26.159000-03:00,83.0,1.6189
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,207ff938-b66d-4137-8343-7088616af16f,6,2022-11-13 19:07:18.067000-03:00,2022-11-13 19:13:59.315000-03:00,227.25,6.6874666666666664
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,207ff938-b66d-4137-8343-7088616af16f,7,2022-11-14 13:21:34.687000-03:00,2022-11-14 13:21:44.934000-03:00,460.0,0.17078333333333334
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,207ff938-b66d-4137-8343-7088616af16f,8,2022-11-14 14:06:52.933000-03:00,2022-11-14 14:11:21.154000-03:00,83.75,4.47035
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,207ff938-b66d-4137-8343-7088616af16f,9,2022-11-14 14:41:49.514000-03:00,2022-11-14 14:41:50.475000-03:00,7.0,0.016016666666666665
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,207ff938-b66d-4137-8343-7088616af16f,10,2022-11-14 15:47:34.820000-03:00,2022-11-14 16:06:13.309000-03:00,295.25,18.641483333333333
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,207ff938-b66d-4137-8343-7088616af16f,11,2022-11-14 19:36:46.692000-03:00,2022-11-14 19:41:07.961000-03:00,85.75,4.3544833333333335
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,207ff938-b66d-4137-8343-7088616af16f,12,2022-11-15 21:09:33.422000-03:00,2022-11-15 21:09:55.470000-03:00,107.0,0.36746666666666666
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,207ff938-b66d-4137-8343-7088616af16f,13,2022-11-16 19:35:47.098000-03:00,2022-11-16 19:38:48.517000-03:00,415.6666666666667,3.0236500000000004
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,207ff938-b66d-4137-8343-7088616af16f,14,2022-11-16 20:16:27.787000-03:00,2022-11-16 20:20:30.496000-03:00,692.0,4.0451500000000005
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,207ff938-b66d-4137-8343-7088616af16f,15,2022-11-16 20:49:31.804000-03:00,2022-11-16 20:49:52.145000-03:00,13.0,0.3390166666666667
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,a90d7e53-db59-49be-9ccd-5709053f3202,1,2022-11-10 20:57:29.575000-03:00,2022-11-10 20:57:29.610000-03:00,592.0,0.0005833333333333334
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,a90d7e53-db59-49be-9ccd-5709053f3202,2,2022-11-10 21:22:52.283000-03:00,2022-11-10 21:22:52.303000-03:00,223.0,0.0003333333333333333
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,a90d7e53-db59-49be-9ccd-5709053f3202,3,2022-11-12 10:55:44.447000-03:00,2022-11-12 10:56:52.243000-03:00,713.0,1.1299333333333335
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,a90d7e53-db59-49be-9ccd-5709053f3202,4,2022-11-13 19:07:28.412000-03:00,2022-11-13 19:15:43.147000-03:00,374.8,8.245583333333334
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,a90d7e53-db59-49be-9ccd-5709053f3202,5,2022-11-14 13:00:25.223000-03:00,2022-11-14 13:00:50.756000-03:00,116.0,0.42555000000000004
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,a90d7e53-db59-49be-9ccd-5709053f3202,6,2022-11-14 13:21:34.652000-03:00,2022-11-14 13:21:44.905000-03:00,261.0,0.17088333333333333
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,a90d7e53-db59-49be-9ccd-5709053f3202,7,2022-11-14 14:06:52.927000-03:00,2022-11-14 14:10:40.177000-03:00,621.75,3.7875
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,a90d7e53-db59-49be-9ccd-5709053f3202,8,2022-11-14 16:05:40.936000-03:00,2022-11-14 16:05:56.146000-03:00,460.0,0.2535
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,a90d7e53-db59-49be-9ccd-5709053f3202,9,2022-11-14 19:40:57.530000-03:00,2022-11-14 19:40:57.606000-03:00,713.0,0.0012666666666666666
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,1,2022-11-13 19:14:16.977000-03:00,2022-11-13 19:16:25.364000-03:00,1.5,2.1397833333333334
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,2,2022-11-14 13:00:25.185000-03:00,2022-11-14 13:00:50.741000-03:00,116.0,0.42593333333333333
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,3,2022-11-14 13:21:34.634000-03:00,2022-11-14 13:21:44.892000-03:00,230.0,0.17096666666666666
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,4,2022-11-14 14:06:52.921000-03:00,2022-11-14 14:10:40.161000-03:00,188.0,3.7873333333333337
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,5,2022-11-14 14:41:50.463000-03:00,2022-11-14 14:42:07.393000-03:00,253.5,0.2821666666666667
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,6,2022-11-15 21:09:33.403000-03:00,2022-11-15 21:26:44.887000-03:00,66.66666666666667,17.191399999999998
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,7,2022-11-16 20:21:19.970000-03:00,2022-11-16 20:21:19.970000-03:00,278.0,0.0
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,b6661f70-3752-433b-9b22-6446c959522c,1,2022-11-10 21:22:49.365000-03:00,2022-11-10 21:22:52.297000-03:00,315.0,0.04886666666666666
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,b6661f70-3752-433b-9b22-6446c959522c,2,2022-11-11 17:19:47.555000-03:00,2022-11-11 17:19:47.555000-03:00,592.0,0.0
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,b6661f70-3752-433b-9b22-6446c959522c,3,2022-11-13 16:12:45.409000-03:00,2022-11-13 16:12:45.409000-03:00,136.0,0.0
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,b6661f70-3752-433b-9b22-6446c959522c,4,2022-11-13 19:07:18.039000-03:00,2022-11-13 19:08:52.912000-03:00,193.25,1.5812166666666667
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,b6661f70-3752-433b-9b22-6446c959522c,5,2022-11-14 13:21:34.610000-03:00,2022-11-14 13:21:44.882000-03:00,116.0,0.1712
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,b6661f70-3752-433b-9b22-6446c959522c,6,2022-11-14 14:06:52.910000-03:00,2022-11-14 14:07:11.203000-03:00,142.5,0.30488333333333334
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,b6661f70-3752-433b-9b22-6446c959522c,7,2022-11-14 15:47:34.800000-03:00,2022-11-14 16:05:56.138000-03:00,264.3333333333333,18.355633333333333
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,b6661f70-3752-433b-9b22-6446c959522c,8,2022-11-14 16:53:58.727000-03:00,2022-11-14 16:53:58.828000-03:00,556.0,0.0016833333333333333
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,b6661f70-3752-433b-9b22-6446c959522c,9,2022-11-14 19:36:46.682000-03:00,2022-11-14 19:37:29.406000-03:00,454.0,0.7120666666666666
5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,b6661f70-3752-433b-9b22-6446c959522c,10,2022-11-15 21:24:12.638000-03:00,2022-11-15 21:26:44.858000-03:00,232.0,2.537
a39c88d5-33b1-4ef2-a5c2-4bfe08cedf6a,207ff938-b66d-4137-8343-7088616af16f,1,2022-11-06 12:55:06.374000-03:00,2022-11-06 12:56:38.412000-03:00,421.3333333333333,1.5339666666666667
a39c88d5-33b1-4ef2-a5c2-4bfe08cedf6a,207ff938-b66d-4137-8343-7088616af16f,2,2022-11-06 13:19:55.931000-03:00,2022-11-06 13:34:57.552000-03:00,21.5,15.027016666666666
a39c88d5-33b1-4ef2-a5c2-4bfe08cedf6a,207ff938-b66d-4137-8343-7088616af16f,3,2022-11-06 16:23:47.886000-03:00,2022-11-06 16:24:20.642000-03:00,1.0,0.5459333333333334
a39c88d5-33b1-4ef2-a5c2-4bfe08cedf6a,207ff938-b66d-4137-8343-7088616af16f,4,2022-11-06 18:03:41.340000-03:00,2022-11-06 18:06:46.334000-03:00,55.5,3.0832333333333333
a39c88d5-33b1-4ef2-a5c2-4bfe08cedf6a,207ff938-b66d-4137-8343-7088616af16f,5,2022-11-06 19:02:43.093000-03:00,2022-11-06 19:08:14.787000-03:00,13.0,5.5282333333333336
a39c88d5-33b1-4ef2-a5c2-4bfe08cedf6a,207ff938-b66d-4137-8343-7088616af16f,6,2022-11-06 19:21:19.823000-03:00,2022-11-06 19:25:11.841000-03:00,7.5,3.866966666666667
a39c88d5-33b1-4ef2-a5c2-4bfe08cedf6a,207ff938b66d413783437088616af16f,1,2022-11-06 12:43:05.352000-03:00,2022-11-06 12:51:15.345000-03:00,136.5,8.166549999999999
a90d7e53-db59-49be-9ccd-5709053f3202,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,1,2022-11-14 16:04:20.742000-03:00,2022-11-14 16:04:20.742000-03:00,34.0,0.0
a90d7e53-db59-49be-9ccd-5709053f3202,207ff938-b66d-4137-8343-7088616af16f,1,2022-11-10 20:53:17.454000-03:00,2022-11-10 21:27:20.957000-03:00,90.1,34.05838333333333
a90d7e53-db59-49be-9ccd-5709053f3202,207ff938-b66d-4137-8343-7088616af16f,2,2022-11-11 17:18:14.280000-03:00,2022-11-11 17:23:22.075000-03:00,158.66666666666666,5.129916666666667
a90d7e53-db59-49be-9ccd-5709053f3202,207ff938-b66d-4137-8343-7088616af16f,3,2022-11-12 10:34:45.181000-03:00,2022-11-12 10:34:45.181000-03:00,101.0,0.0
a90d7e53-db59-49be-9ccd-5709053f3202,207ff938-b66d-4137-8343-7088616af16f,4,2022-11-13 19:05:45.843000-03:00,2022-11-13 19:12:13.784000-03:00,128.25,6.465683333333333
a90d7e53-db59-49be-9ccd-5709053f3202,207ff938-b66d-4137-8343-7088616af16f,5,2022-11-14 19:35:38.046000-03:00,2022-11-14 19:35:41.127000-03:00,64.0,0.05135
a90d7e53-db59-49be-9ccd-5709053f3202,207ff938-b66d-4137-8343-7088616af16f,6,2022-11-15 09:53:28.104000-03:00,2022-11-15 09:54:01.252000-03:00,61.5,0.5524666666666668
a90d7e53-db59-49be-9ccd-5709053f3202,207ff938-b66d-4137-8343-7088616af16f,7,2022-11-17 21:09:19.674000-03:00,2022-11-17 21:10:39.793000-03:00,48.5,1.3353166666666667
a90d7e53-db59-49be-9ccd-5709053f3202,207ff938-b66d-4137-8343-7088616af16f,8,2022-11-19 21:01:31.990000-03:00,2022-11-19 21:02:52.327000-03:00,0.8,1.33895
a90d7e53-db59-49be-9ccd-5709053f3202,207ff938-b66d-4137-8343-7088616af16f,9,2022-11-19 21:21:10.121000-03:00,2022-11-19 21:22:00.195000-03:00,4.5,0.8345666666666667
a90d7e53-db59-49be-9ccd-5709053f3202,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,1,2022-11-10 21:01:20.410000-03:00,2022-11-10 21:01:20.460000-03:00,257.0,0.0008333333333333334
a90d7e53-db59-49be-9ccd-5709053f3202,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,2,2022-11-10 21:11:12.552000-03:00,2022-11-10 21:21:46.344000-03:00,148.0,10.5632
a90d7e53-db59-49be-9ccd-5709053f3202,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,3,2022-11-11 17:19:36.166000-03:00,2022-11-11 17:23:22.049000-03:00,136.0,3.7647166666666667
a90d7e53-db59-49be-9ccd-5709053f3202,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,4,2022-11-12 10:34:45.143000-03:00,2022-11-12 10:35:04.612000-03:00,204.0,0.32448333333333335
a90d7e53-db59-49be-9ccd-5709053f3202,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,5,2022-11-12 14:26:26.711000-03:00,2022-11-12 14:26:40.876000-03:00,296.0,0.2360833333333333
a90d7e53-db59-49be-9ccd-5709053f3202,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,6,2022-11-13 19:16:18.719000-03:00,2022-11-13 19:16:18.853000-03:00,315.0,0.0022333333333333333
a90d7e53-db59-49be-9ccd-5709053f3202,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,7,2022-11-14 16:04:20.733000-03:00,2022-11-14 16:04:20.733000-03:00,186.0,0.0
a90d7e53-db59-49be-9ccd-5709053f3202,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,8,2022-11-14 19:37:51.912000-03:00,2022-11-14 19:37:51.950000-03:00,148.0,0.0006333333333333333
a90d7e53-db59-49be-9ccd-5709053f3202,a59fd8cb-21b2-4fb6-8431-6ad4943efe18,1,2022-11-19 20:23:42.505000-03:00,2022-11-19 20:23:42.505000-03:00,59.0,0.0
a90d7e53-db59-49be-9ccd-5709053f3202,a59fd8cb-21b2-4fb6-8431-6ad4943efe18,2,2022-11-19 21:01:37.437000-03:00,2022-11-19 21:02:12.309000-03:00,59.25,0.5812
a90d7e53-db59-49be-9ccd-5709053f3202,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,1,2022-11-14 12:52:34.349000-03:00,2022-11-14 12:52:34.371000-03:00,12.0,0.00036666666666666667
a90d7e53-db59-49be-9ccd-5709053f3202,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,2,2022-11-15 09:53:28.066000-03:00,2022-11-15 09:53:30.523000-03:00,66.5,0.04095
a90d7e53-db59-49be-9ccd-5709053f3202,b63b2a50-0b1f-42de-8408-56cc47dd5565,1,2022-11-19 20:23:29.191000-03:00,2022-11-19 20:23:42.400000-03:00,78.0,0.22014999999999998
a90d7e53-db59-49be-9ccd-5709053f3202,b63b2a50-0b1f-42de-8408-56cc47dd5565,2,2022-11-19 21:01:31.966000-03:00,2022-11-19 21:03:14.197000-03:00,7.4,1.7038499999999999
a90d7e53-db59-49be-9ccd-5709053f3202,b63b2a50-0b1f-42de-8408-56cc47dd5565,3,2022-11-19 21:21:10.080000-03:00,2022-11-19 21:21:10.133000-03:00,8.0,0.0008833333333333333
a90d7e53-db59-49be-9ccd-5709053f3202,b6661f70-3752-433b-9b22-6446c959522c,1,2022-11-10 20:53:17.419000-03:00,2022-11-10 21:01:59.683000-03:00,104.25,8.7044
